smoothed_pct_hes_dontlike,smoothed_hes_dontlike_se,sample_size,country,iso_code,gid_0,survey_date
0.051046,0.003872,3224.0,Peru,PER,PER,20210210
0.068882,0.004026,3974.0,Philippines,PHL,PHL,20210210
0.067265,0.004838,2688.0,Poland,POL,POL,20210210
0.062603,0.004483,2951.0,Portugal,PRT,PRT,20210210
0.073619,0.010465,632.0,"Puerto Rico, U.S.",PRI,PRI,20210210
0.070266,0.021466,148.0,Qatar,QAT,QAT,20210210
0.085886,0.006322,1972.0,Romania,ROU,ROU,20210210
0.085921,0.004483,3944.0,Russia,RUS,RUS,20210210
0.094149,0.010334,805.0,Saudi Arabia,SAU,SAU,20210210
0.148261,0.036624,101.0,Senegal,SEN,SEN,20210210
0.069415,0.008074,983.0,Serbia,SRB,SRB,20210210
0.075037,0.015835,281.0,Singapore,SGP,SGP,20210210
0.108023,0.009774,1013.0,Slovakia,SVK,SVK,20210210
0.127155,0.014954,501.0,Slovenia,SVN,SVN,20210210
0.090043,0.006194,2137.0,South Africa,ZAF,ZAF,20210210
0.063815,0.00632,1497.0,South Korea,KOR,KOR,20210210
0.063726,0.003557,4716.0,Spain,ESP,ESP,20210210
0.056041,0.013658,283.0,Sri Lanka,LKA,LKA,20210210
0.058935,0.01288,349.0,Sudan,SDN,SDN,20210210
0.086186,0.004992,3190.0,Sweden,SWE,SWE,20210210
0.109385,0.00784,1582.0,Switzerland,CHE,CHE,20210210
0.04732,0.002801,5759.0,Taiwan,TWN,TWN,20210210
0.08722,0.018312,239.0,Tanzania,TZA,TZA,20210210
0.038871,0.003158,3757.0,Thailand,THA,THA,20210210
0.079549,0.008249,1064.0,Tunisia,TUN,TUN,20210210
0.059396,0.003989,3572.0,Turkey,TUR,TUR,20210210
0.049197,0.003209,4605.0,Ukraine,UKR,UKR,20210210
0.0615,0.01231,388.0,United Arab Emirates,ARE,ARE,20210210
0.093631,0.005625,2700.0,United Kingdom,GBR,GBR,20210210
0.050925,0.006179,1279.0,Uruguay,URY,URY,20210210
0.060662,0.014604,291.0,Uzbekistan,UZB,UZB,20210210
0.063972,0.005858,1773.0,Venezuela,VEN,VEN,20210210
0.020983,0.0017,7037.0,Vietnam,VNM,VNM,20210210
0.189971,0.029156,176.0,Yemen,YEM,YEM,20210210
0.056656,0.01624,252.0,Afghanistan,AFG,AFG,20210211
0.104522,0.018444,264.0,Albania,ALB,ALB,20210211
0.133347,0.009337,1363.0,Algeria,DZA,DZA,20210211
0.061592,0.018177,172.0,Angola,AGO,AGO,20210211
0.045073,0.002555,6609.0,Argentina,ARG,ARG,20210211
0.121246,0.028835,126.0,Armenia,ARM,ARM,20210211
0.055502,0.004222,3442.0,Australia,AUS,AUS,20210211
0.128933,0.008582,1530.0,Austria,AUT,AUT,20210211
0.099532,0.017949,291.0,Azerbaijan,AZE,AZE,20210211
0.042056,0.005858,1203.0,Bangladesh,BGD,BGD,20210211
0.080601,0.009812,825.0,Belarus,BLR,BLR,20210211
0.099965,0.007207,1707.0,Belgium,BEL,BEL,20210211
0.065124,0.00588,1780.0,Bolivia,BOL,BOL,20210211
0.077918,0.013364,426.0,Bosnia and Herzegovina,BIH,BIH,20210211
0.057941,0.001879,15508.0,Brazil,BRA,BRA,20210211
0.100058,0.007555,1591.0,Bulgaria,BGR,BGR,20210211
0.0993,0.030596,113.0,Burkina Faso,BFA,BFA,20210211
0.113363,0.020201,247.0,Cameroon,CMR,CMR,20210211
0.099805,0.004326,4821.0,Canada,CAN,CAN,20210211
0.061582,0.004834,2481.0,Chile,CHL,CHL,20210211
0.057399,0.003032,5903.0,Colombia,COL,COL,20210211
0.087743,0.011088,658.0,Costa Rica,CRI,CRI,20210211
0.097937,0.016561,299.0,C̫te d'Ivoire,CIV,CIV,20210211
0.122239,0.010875,905.0,Croatia,HRV,HRV,20210211
0.134305,0.006504,2752.0,Czech Republic,CZE,CZE,20210211
0.069004,0.02021,153.0,Democratic Republic of the Congo,COD,COD,20210211
0.1237,0.00972,1151.0,Denmark,DNK,DNK,20210211
0.113349,0.010769,966.0,Dominican Republic,DOM,DOM,20210211
0.051256,0.004346,2532.0,Ecuador,ECU,ECU,20210211
0.075282,0.004842,2982.0,Egypt,EGY,EGY,20210211
0.092674,0.008804,1105.0,El Salvador,SLV,SLV,20210211
0.13485,0.01927,297.0,Ethiopia,ETH,ETH,20210211
0.093834,0.0134,492.0,Finland,FIN,FIN,20210211
0.092255,0.002558,12830.0,France,FRA,FRA,20210211
0.096074,0.002982,9773.0,Germany,DEU,DEU,20210211
0.11307,0.010655,892.0,Ghana,GHA,GHA,20210211
0.048396,0.004531,2256.0,Greece,GRC,GRC,20210211
0.093119,0.009356,960.0,Guatemala,GTM,GTM,20210211
0.136042,0.032155,125.0,Haiti,HTI,HTI,20210211
0.103798,0.010237,905.0,Honduras,HND,HND,20210211
0.062781,0.009933,616.0,Hong Kong,HKG,HKG,20210211
0.117088,0.005528,3395.0,Hungary,HUN,HUN,20210211
0.05034,0.002408,8245.0,India,IND,IND,20210211
0.088802,0.004066,4914.0,Indonesia,IDN,IDN,20210211
0.107199,0.007976,1517.0,Iraq,IRQ,IRQ,20210211
0.086893,0.010269,761.0,Ireland,IRL,IRL,20210211
0.172425,0.014427,688.0,Israel,ISR,ISR,20210211
0.061641,0.002753,7634.0,Italy,ITA,ITA,20210211
0.084145,0.00162,29427.0,Japan,JPN,JPN,20210211
0.181795,0.013095,891.0,Jordan,JOR,JOR,20210211
0.082349,0.010856,655.0,Kazakhstan,KAZ,KAZ,20210211
0.047074,0.00692,935.0,Kenya,KEN,KEN,20210211
0.088235,0.017882,230.0,Kuwait,KWT,KWT,20210211
0.059422,0.015922,227.0,Kyrgyzstan,KGZ,KGZ,20210211
0.08555,0.011167,617.0,Lebanon,LBN,LBN,20210211
0.097348,0.012684,548.0,Libya,LBY,LBY,20210211
0.05019,0.004633,2255.0,Malaysia,MYS,MYS,20210211
0.071974,0.024664,122.0,Mali,MLI,MLI,20210211
0.058934,0.001901,15324.0,Mexico,MEX,MEX,20210211
0.084135,0.013402,408.0,Moldova,MDA,MDA,20210211
0.117007,0.013308,580.0,Morocco,MAR,MAR,20210211
0.076423,0.012972,424.0,Mozambique,MOZ,MOZ,20210211
0.098374,0.025545,128.0,Myanmar,MMR,MMR,20210211
0.035266,0.007351,676.0,Nepal,NPL,NPL,20210211
0.114641,0.006063,2765.0,Netherlands,NLD,NLD,20210211
0.080738,0.00734,1385.0,New Zealand,NZL,NZL,20210211
0.058666,0.010292,526.0,Nicaragua,NIC,NIC,20210211
0.068305,0.006205,1649.0,Nigeria,NGA,NGA,20210211
0.07989,0.006671,1627.0,Norway,NOR,NOR,20210211
0.057593,0.006416,1284.0,Pakistan,PAK,PAK,20210211
0.134975,0.019546,320.0,Palestine,PSE,PSE,20210211
0.05993,0.011101,456.0,Panama,PAN,PAN,20210211
0.071722,0.009549,744.0,Paraguay,PRY,PRY,20210211
0.050714,0.003553,3814.0,Peru,PER,PER,20210211
0.069928,0.003702,4762.0,Philippines,PHL,PHL,20210211
0.068514,0.004476,3193.0,Poland,POL,POL,20210211
0.063811,0.004154,3502.0,Portugal,PRT,PRT,20210211
0.078062,0.010038,722.0,"Puerto Rico, U.S.",PRI,PRI,20210211
0.076255,0.020496,173.0,Qatar,QAT,QAT,20210211
0.091669,0.005943,2365.0,Romania,ROU,ROU,20210211
0.085611,0.004117,4657.0,Russia,RUS,RUS,20210211
0.098247,0.009662,971.0,Saudi Arabia,SAU,SAU,20210211
0.17956,0.03494,122.0,Senegal,SEN,SEN,20210211
0.067046,0.007333,1154.0,Serbia,SRB,SRB,20210211
0.074849,0.014685,338.0,Singapore,SGP,SGP,20210211
0.109695,0.009063,1194.0,Slovakia,SVK,SVK,20210211
0.12279,0.013784,571.0,Slovenia,SVN,SVN,20210211
0.091691,0.005758,2514.0,South Africa,ZAF,ZAF,20210211
0.067531,0.005928,1807.0,South Korea,KOR,KOR,20210211
0.0619,0.003238,5532.0,Spain,ESP,ESP,20210211
0.05666,0.012519,343.0,Sri Lanka,LKA,LKA,20210211
0.061692,0.012128,409.0,Sudan,SDN,SDN,20210211
0.089232,0.004671,3757.0,Sweden,SWE,SWE,20210211
0.112452,0.007365,1835.0,Switzerland,CHE,CHE,20210211
0.046083,0.002559,6726.0,Taiwan,TWN,TWN,20210211
0.083048,0.01639,288.0,Tanzania,TZA,TZA,20210211
0.04176,0.003011,4429.0,Thailand,THA,THA,20210211
0.083525,0.007833,1242.0,Tunisia,TUN,TUN,20210211
0.058072,0.00365,4167.0,Turkey,TUR,TUR,20210211
0.048547,0.002915,5528.0,Ukraine,UKR,UKR,20210211
0.058845,0.011066,471.0,United Arab Emirates,ARE,ARE,20210211
0.092397,0.005135,3198.0,United Kingdom,GBR,GBR,20210211
0.048411,0.005492,1538.0,Uruguay,URY,URY,20210211
0.067443,0.01398,341.0,Uzbekistan,UZB,UZB,20210211
0.062985,0.005371,2079.0,Venezuela,VEN,VEN,20210211
0.022256,0.001633,8121.0,Vietnam,VNM,VNM,20210211
0.177279,0.025731,216.0,Yemen,YEM,YEM,20210211
0.053241,0.014197,323.0,Afghanistan,AFG,AFG,20210212
0.116915,0.017212,335.0,Albania,ALB,ALB,20210212
0.126749,0.008189,1683.0,Algeria,DZA,DZA,20210212
0.080512,0.018711,213.0,Angola,AGO,AGO,20210212
0.046369,0.002348,8038.0,Argentina,ARG,ARG,20210212
0.097271,0.022728,165.0,Armenia,ARM,ARM,20210212
0.055081,0.003652,4405.0,Australia,AUS,AUS,20210212
0.127055,0.007713,1873.0,Austria,AUT,AUT,20210212
0.093749,0.015833,353.0,Azerbaijan,AZE,AZE,20210212
0.052171,0.005828,1474.0,Bangladesh,BGD,BGD,20210212
0.083931,0.009227,970.0,Belarus,BLR,BLR,20210212
0.100127,0.006558,2071.0,Belgium,BEL,BEL,20210212
0.066689,0.005368,2180.0,Bolivia,BOL,BOL,20210212
0.086318,0.012509,523.0,Bosnia and Herzegovina,BIH,BIH,20210212
0.058477,0.001709,18893.0,Brazil,BRA,BRA,20210212
0.108844,0.007007,1991.0,Bulgaria,BGR,BGR,20210212
0.078771,0.02427,142.0,Burkina Faso,BFA,BFA,20210212
0.072067,0.024012,123.0,Cambodia,KHM,KHM,20210212
0.118329,0.018316,312.0,Cameroon,CMR,CMR,20210212
0.10053,0.00388,6026.0,Canada,CAN,CAN,20210212
0.068652,0.004594,3026.0,Chile,CHL,CHL,20210212
0.056571,0.00273,7178.0,Colombia,COL,COL,20210212
0.084844,0.009649,841.0,Costa Rica,CRI,CRI,20210212
0.104136,0.015724,357.0,C̫te d'Ivoire,CIV,CIV,20210212
0.120307,0.009678,1129.0,Croatia,HRV,HRV,20210212
0.133652,0.005826,3416.0,Czech Republic,CZE,CZE,20210212
0.063438,0.017682,192.0,Democratic Republic of the Congo,COD,COD,20210212
0.121392,0.008739,1401.0,Denmark,DNK,DNK,20210212
0.114043,0.009695,1177.0,Dominican Republic,DOM,DOM,20210212
0.053285,0.003961,3169.0,Ecuador,ECU,ECU,20210212
0.075329,0.004351,3702.0,Egypt,EGY,EGY,20210212
0.089404,0.007799,1365.0,El Salvador,SLV,SLV,20210212
0.108963,0.015544,355.0,Ethiopia,ETH,ETH,20210212
0.098628,0.012429,593.0,Finland,FIN,FIN,20210212
0.090511,0.002287,15760.0,France,FRA,FRA,20210212
0.094434,0.002674,11976.0,Germany,DEU,DEU,20210212
0.111496,0.009781,1045.0,Ghana,GHA,GHA,20210212
0.051509,0.004178,2806.0,Greece,GRC,GRC,20210212
0.109124,0.00897,1191.0,Guatemala,GTM,GTM,20210212
0.16459,0.031038,150.0,Haiti,HTI,HTI,20210212
0.094629,0.008925,1081.0,Honduras,HND,HND,20210212
0.056869,0.008439,781.0,Hong Kong,HKG,HKG,20210212
0.117661,0.005007,4158.0,Hungary,HUN,HUN,20210212
0.050415,0.002192,9965.0,India,IND,IND,20210212
0.084886,0.003547,6188.0,Indonesia,IDN,IDN,20210212
0.115406,0.007241,1949.0,Iraq,IRQ,IRQ,20210212
0.084802,0.009072,952.0,Ireland,IRL,IRL,20210212
0.16973,0.013694,811.0,Israel,ISR,ISR,20210212
0.061357,0.002481,9364.0,Italy,ITA,ITA,20210212
0.084888,0.001481,35499.0,Japan,JPN,JPN,20210212
0.183207,0.011813,1097.0,Jordan,JOR,JOR,20210212
0.093508,0.010503,774.0,Kazakhstan,KAZ,KAZ,20210212
0.040099,0.005758,1137.0,Kenya,KEN,KEN,20210212
0.076656,0.015149,280.0,Kuwait,KWT,KWT,20210212
0.056587,0.014458,267.0,Kyrgyzstan,KGZ,KGZ,20210212
0.091282,0.010412,753.0,Lebanon,LBN,LBN,20210212
0.096703,0.011493,676.0,Libya,LBY,LBY,20210212
0.051033,0.004192,2791.0,Malaysia,MYS,MYS,20210212
0.083172,0.023857,144.0,Mali,MLI,MLI,20210212
0.058409,0.001703,18929.0,Mexico,MEX,MEX,20210212
0.078952,0.011829,498.0,Moldova,MDA,MDA,20210212
0.127172,0.012633,685.0,Morocco,MAR,MAR,20210212
0.080703,0.012197,502.0,Mozambique,MOZ,MOZ,20210212
0.081993,0.021132,173.0,Myanmar,MMR,MMR,20210212
0.034808,0.006541,848.0,Nepal,NPL,NPL,20210212
0.116859,0.005546,3360.0,Netherlands,NLD,NLD,20210212
0.079924,0.006603,1695.0,New Zealand,NZL,NZL,20210212
0.058605,0.009148,665.0,Nicaragua,NIC,NIC,20210212
0.068343,0.005672,1988.0,Nigeria,NGA,NGA,20210212
0.085225,0.006231,1975.0,Norway,NOR,NOR,20210212
0.143713,0.03191,124.0,Oman,OMN,OMN,20210212
0.054058,0.005645,1563.0,Pakistan,PAK,PAK,20210212
0.16252,0.019072,388.0,Palestine,PSE,PSE,20210212
0.063465,0.010554,537.0,Panama,PAN,PAN,20210212
0.065591,0.008192,923.0,Paraguay,PRY,PRY,20210212
0.053266,0.003293,4637.0,Peru,PER,PER,20210212
0.0711,0.003312,6041.0,Philippines,PHL,PHL,20210212
0.071416,0.004092,3963.0,Poland,POL,POL,20210212
0.066053,0.003834,4239.0,Portugal,PRT,PRT,20210212
0.086216,0.009523,879.0,"Puerto Rico, U.S.",PRI,PRI,20210212
0.07379,0.018536,205.0,Qatar,QAT,QAT,20210212
0.095148,0.0054,2956.0,Romania,ROU,ROU,20210212
0.084857,0.003776,5495.0,Russia,RUS,RUS,20210212
0.106789,0.009022,1185.0,Saudi Arabia,SAU,SAU,20210212
0.173938,0.032149,141.0,Senegal,SEN,SEN,20210212
0.066126,0.006543,1434.0,Serbia,SRB,SRB,20210212
0.072337,0.01314,406.0,Singapore,SGP,SGP,20210212
0.106414,0.008125,1446.0,Slovakia,SVK,SVK,20210212
0.120892,0.012374,699.0,Slovenia,SVN,SVN,20210212
0.089436,0.005171,3046.0,South Africa,ZAF,ZAF,20210212
0.065618,0.005304,2208.0,South Korea,KOR,KOR,20210212
0.062796,0.002971,6668.0,Spain,ESP,ESP,20210212
0.061528,0.011676,426.0,Sri Lanka,LKA,LKA,20210212
0.070924,0.011698,507.0,Sudan,SDN,SDN,20210212
0.090297,0.004258,4564.0,Sweden,SWE,SWE,20210212
0.11014,0.006637,2222.0,Switzerland,CHE,CHE,20210212
0.042535,0.002204,8357.0,Taiwan,TWN,TWN,20210212
0.072677,0.013877,347.0,Tanzania,TZA,TZA,20210212
0.038279,0.002569,5552.0,Thailand,THA,THA,20210212
0.083274,0.00714,1493.0,Tunisia,TUN,TUN,20210212
0.062597,0.003464,4941.0,Turkey,TUR,TUR,20210212
0.046639,0.002597,6679.0,Ukraine,UKR,UKR,20210212
0.074206,0.010735,577.0,United Arab Emirates,ARE,ARE,20210212
0.091248,0.004619,3906.0,United Kingdom,GBR,GBR,20210212
0.050773,0.00508,1884.0,Uruguay,URY,URY,20210212
0.075155,0.013538,404.0,Uzbekistan,UZB,UZB,20210212
0.061994,0.004839,2521.0,Venezuela,VEN,VEN,20210212
0.022138,0.001479,9867.0,Vietnam,VNM,VNM,20210212
0.170002,0.023654,256.0,Yemen,YEM,YEM,20210212
0.063907,0.014448,354.0,Afghanistan,AFG,AFG,20210213
0.110755,0.016169,351.0,Albania,ALB,ALB,20210213
0.131921,0.008165,1737.0,Algeria,DZA,DZA,20210213
0.07593,0.018019,215.0,Angola,AGO,AGO,20210213
0.050373,0.002395,8320.0,Argentina,ARG,ARG,20210213
0.082815,0.021266,161.0,Armenia,ARM,ARM,20210213
0.057656,0.003663,4582.0,Australia,AUS,AUS,20210213
0.123429,0.007405,1977.0,Austria,AUT,AUT,20210213
0.099697,0.016462,348.0,Azerbaijan,AZE,AZE,20210213
0.055089,0.006084,1471.0,Bangladesh,BGD,BGD,20210213
0.094808,0.009375,1018.0,Belarus,BLR,BLR,20210213
0.090956,0.006172,2164.0,Belgium,BEL,BEL,20210213
0.061052,0.005125,2172.0,Bolivia,BOL,BOL,20210213
0.086769,0.012427,534.0,Bosnia and Herzegovina,BIH,BIH,20210213
0.057037,0.001662,19468.0,Brazil,BRA,BRA,20210213
0.111908,0.006919,2092.0,Bulgaria,BGR,BGR,20210213
0.078864,0.023323,142.0,Burkina Faso,BFA,BFA,20210213
0.073947,0.023586,130.0,Cambodia,KHM,KHM,20210213
0.11702,0.017817,326.0,Cameroon,CMR,CMR,20210213
0.099,0.003783,6245.0,Canada,CAN,CAN,20210213
0.07248,0.004703,3045.0,Chile,CHL,CHL,20210213
0.05583,0.002701,7277.0,Colombia,COL,COL,20210213
0.082663,0.009296,888.0,Costa Rica,CRI,CRI,20210213
0.089146,0.014505,376.0,C̫te d'Ivoire,CIV,CIV,20210213
0.116686,0.009183,1217.0,Croatia,HRV,HRV,20210213
0.136758,0.005731,3601.0,Czech Republic,CZE,CZE,20210213
0.067298,0.017763,205.0,Democratic Republic of the Congo,COD,COD,20210213
0.110036,0.008199,1464.0,Denmark,DNK,DNK,20210213
0.108957,0.009273,1223.0,Dominican Republic,DOM,DOM,20210213
0.056059,0.004022,3268.0,Ecuador,ECU,ECU,20210213
0.07451,0.004235,3869.0,Egypt,EGY,EGY,20210213
0.086773,0.007591,1397.0,El Salvador,SLV,SLV,20210213
0.139551,0.017258,363.0,Ethiopia,ETH,ETH,20210213
0.108577,0.012621,616.0,Finland,FIN,FIN,20210213
0.087604,0.00221,16374.0,France,FRA,FRA,20210213
0.092604,0.002597,12490.0,Germany,DEU,DEU,20210213
0.107274,0.00952,1063.0,Ghana,GHA,GHA,20210213
0.054112,0.004217,2892.0,Greece,GRC,GRC,20210213
0.112699,0.009018,1208.0,Guatemala,GTM,GTM,20210213
0.206812,0.033399,149.0,Haiti,HTI,HTI,20210213
0.086744,0.008321,1135.0,Honduras,HND,HND,20210213
0.049002,0.007726,796.0,Hong Kong,HKG,HKG,20210213
0.116729,0.004837,4426.0,Hungary,HUN,HUN,20210213
0.051404,0.002187,10213.0,India,IND,IND,20210213
0.084068,0.003479,6382.0,Indonesia,IDN,IDN,20210213
0.104272,0.006674,2105.0,Iraq,IRQ,IRQ,20210213
0.090461,0.009072,1005.0,Ireland,IRL,IRL,20210213
0.179956,0.013814,834.0,Israel,ISR,ISR,20210213
0.063057,0.002456,9834.0,Italy,ITA,ITA,20210213
0.084166,0.001452,36648.0,Japan,JPN,JPN,20210213
0.175074,0.011182,1159.0,Jordan,JOR,JOR,20210213
0.085926,0.009855,802.0,Kazakhstan,KAZ,KAZ,20210213
0.044381,0.005943,1181.0,Kenya,KEN,KEN,20210213
0.071226,0.014396,288.0,Kuwait,KWT,KWT,20210213
0.064803,0.015408,270.0,Kyrgyzstan,KGZ,KGZ,20210213
0.104082,0.011099,754.0,Lebanon,LBN,LBN,20210213
0.092408,0.011088,693.0,Libya,LBY,LBY,20210213
0.053964,0.004215,2909.0,Malaysia,MYS,MYS,20210213
0.08302,0.023813,140.0,Mali,MLI,MLI,20210213
0.058183,0.001686,19257.0,Mexico,MEX,MEX,20210213
0.087138,0.012034,538.0,Moldova,MDA,MDA,20210213
0.125082,0.012455,693.0,Morocco,MAR,MAR,20210213
0.075981,0.011652,534.0,Mozambique,MOZ,MOZ,20210213
0.065076,0.016391,221.0,Myanmar,MMR,MMR,20210213
0.033713,0.006435,890.0,Nepal,NPL,NPL,20210213
0.117115,0.005428,3513.0,Netherlands,NLD,NLD,20210213
0.079306,0.006446,1766.0,New Zealand,NZL,NZL,20210213
0.053418,0.008469,712.0,Nicaragua,NIC,NIC,20210213
0.066668,0.005592,2005.0,Nigeria,NGA,NGA,20210213
0.077437,0.005874,2045.0,Norway,NOR,NOR,20210213
0.106693,0.027376,120.0,Oman,OMN,OMN,20210213
0.057568,0.005712,1638.0,Pakistan,PAK,PAK,20210213
0.151807,0.017932,413.0,Palestine,PSE,PSE,20210213
0.063844,0.010327,563.0,Panama,PAN,PAN,20210213
0.062846,0.008006,931.0,Paraguay,PRY,PRY,20210213
0.054494,0.003324,4661.0,Peru,PER,PER,20210213
0.066236,0.003183,6103.0,Philippines,PHL,PHL,20210213
0.07109,0.003994,4140.0,Poland,POL,POL,20210213
0.069005,0.003848,4376.0,Portugal,PRT,PRT,20210213
0.079215,0.009118,891.0,"Puerto Rico, U.S.",PRI,PRI,20210213
0.079369,0.019101,208.0,Qatar,QAT,QAT,20210213
0.09391,0.005247,3092.0,Romania,ROU,ROU,20210213
0.079853,0.00363,5633.0,Russia,RUS,RUS,20210213
0.110063,0.009012,1210.0,Saudi Arabia,SAU,SAU,20210213
0.187136,0.033204,139.0,Senegal,SEN,SEN,20210213
0.078237,0.00703,1466.0,Serbia,SRB,SRB,20210213
0.067467,0.01209,451.0,Singapore,SGP,SGP,20210213
0.101128,0.007775,1507.0,Slovakia,SVK,SVK,20210213
0.117363,0.012159,705.0,Slovenia,SVN,SVN,20210213
0.089544,0.005094,3143.0,South Africa,ZAF,ZAF,20210213
0.058169,0.004874,2332.0,South Korea,KOR,KOR,20210213
0.05994,0.002875,6798.0,Spain,ESP,ESP,20210213
0.058717,0.011387,429.0,Sri Lanka,LKA,LKA,20210213
0.074318,0.01177,513.0,Sudan,SDN,SDN,20210213
0.091169,0.004226,4674.0,Sweden,SWE,SWE,20210213
0.117146,0.006714,2306.0,Switzerland,CHE,CHE,20210213
0.042852,0.002175,8687.0,Taiwan,TWN,TWN,20210213
0.08595,0.014234,377.0,Tanzania,TZA,TZA,20210213
0.04182,0.002681,5634.0,Thailand,THA,THA,20210213
0.085158,0.007059,1566.0,Tunisia,TUN,TUN,20210213
0.066888,0.003515,5078.0,Turkey,TUR,TUR,20210213
0.047531,0.002577,6890.0,Ukraine,UKR,UKR,20210213
0.071129,0.010105,606.0,United Arab Emirates,ARE,ARE,20210213
0.088381,0.004473,4034.0,United Kingdom,GBR,GBR,20210213
0.052646,0.005101,1927.0,Uruguay,URY,URY,20210213
0.063842,0.012003,427.0,Uzbekistan,UZB,UZB,20210213
0.062661,0.004849,2529.0,Venezuela,VEN,VEN,20210213
0.024314,0.00153,10126.0,Vietnam,VNM,VNM,20210213
0.175168,0.023739,259.0,Yemen,YEM,YEM,20210213
0.062485,0.013136,367.0,Afghanistan,AFG,AFG,20210214
0.11235,0.016501,351.0,Albania,ALB,ALB,20210214
0.133364,0.008159,1748.0,Algeria,DZA,DZA,20210214
0.080403,0.018627,218.0,Angola,AGO,AGO,20210214
0.053043,0.002462,8272.0,Argentina,ARG,ARG,20210214
0.08106,0.020417,172.0,Armenia,ARM,ARM,20210214
0.056154,0.003575,4670.0,Australia,AUS,AUS,20210214
0.120856,0.007278,2007.0,Austria,AUT,AUT,20210214
0.09778,0.016576,342.0,Azerbaijan,AZE,AZE,20210214
0.066642,0.006601,1431.0,Bangladesh,BGD,BGD,20210214
0.08871,0.009131,1025.0,Belarus,BLR,BLR,20210214
0.089549,0.006068,2213.0,Belgium,BEL,BEL,20210214
0.065471,0.005324,2182.0,Bolivia,BOL,BOL,20210214
0.09023,0.012527,540.0,Bosnia and Herzegovina,BIH,BIH,20210214
0.054862,0.001617,19805.0,Brazil,BRA,BRA,20210214
0.112289,0.006931,2102.0,Bulgaria,BGR,BGR,20210214
0.059316,0.01982,146.0,Burkina Faso,BFA,BFA,20210214
0.063979,0.02129,143.0,Cambodia,KHM,KHM,20210214
0.110145,0.01737,325.0,Cameroon,CMR,CMR,20210214
0.094389,0.003698,6254.0,Canada,CAN,CAN,20210214
0.078139,0.004884,3036.0,Chile,CHL,CHL,20210214
0.058669,0.002761,7262.0,Colombia,COL,COL,20210214
0.085275,0.00933,907.0,Costa Rica,CRI,CRI,20210214
0.067253,0.012963,380.0,C̫te d'Ivoire,CIV,CIV,20210214
0.105956,0.008801,1227.0,Croatia,HRV,HRV,20210214
0.136954,0.005606,3768.0,Czech Republic,CZE,CZE,20210214
0.05635,0.01635,205.0,Democratic Republic of the Congo,COD,COD,20210214
0.098407,0.007705,1497.0,Denmark,DNK,DNK,20210214
0.116488,0.009574,1228.0,Dominican Republic,DOM,DOM,20210214
0.056541,0.004026,3293.0,Ecuador,ECU,ECU,20210214
0.077728,0.004273,3990.0,Egypt,EGY,EGY,20210214
0.085973,0.00764,1367.0,El Salvador,SLV,SLV,20210214
0.123398,0.016334,378.0,Ethiopia,ETH,ETH,20210214
0.096226,0.011724,648.0,Finland,FIN,FIN,20210214
0.087128,0.002182,16728.0,France,FRA,FRA,20210214
0.092851,0.00257,12779.0,Germany,DEU,DEU,20210214
0.107689,0.00951,1066.0,Ghana,GHA,GHA,20210214
0.051871,0.004087,2954.0,Greece,GRC,GRC,20210214
0.114032,0.008984,1241.0,Guatemala,GTM,GTM,20210214
0.205428,0.032359,155.0,Haiti,HTI,HTI,20210214
0.090586,0.008557,1097.0,Honduras,HND,HND,20210214
0.060516,0.008566,805.0,Hong Kong,HKG,HKG,20210214
0.113982,0.004731,4529.0,Hungary,HUN,HUN,20210214
0.049578,0.002145,10276.0,India,IND,IND,20210214
0.082395,0.003392,6608.0,Indonesia,IDN,IDN,20210214
0.10894,0.006614,2215.0,Iraq,IRQ,IRQ,20210214
0.087937,0.008902,1024.0,Ireland,IRL,IRL,20210214
0.188698,0.014294,813.0,Israel,ISR,ISR,20210214
0.063176,0.002441,9966.0,Italy,ITA,ITA,20210214
0.083587,0.001433,37380.0,Japan,JPN,JPN,20210214
0.182856,0.011282,1180.0,Jordan,JOR,JOR,20210214
0.081315,0.009546,816.0,Kazakhstan,KAZ,KAZ,20210214
0.046618,0.006053,1187.0,Kenya,KEN,KEN,20210214
0.058897,0.013159,279.0,Kuwait,KWT,KWT,20210214
0.053672,0.014255,271.0,Kyrgyzstan,KGZ,KGZ,20210214
0.03088,0.017082,108.0,Laos,LAO,LAO,20210214
0.107526,0.011449,733.0,Lebanon,LBN,LBN,20210214
0.096207,0.011045,718.0,Libya,LBY,LBY,20210214
0.059601,0.004379,2940.0,Malaysia,MYS,MYS,20210214
0.093518,0.025864,136.0,Mali,MLI,MLI,20210214
0.056769,0.001669,19212.0,Mexico,MEX,MEX,20210214
0.09294,0.012276,556.0,Moldova,MDA,MDA,20210214
0.121165,0.012242,694.0,Morocco,MAR,MAR,20210214
0.074122,0.011478,535.0,Mozambique,MOZ,MOZ,20210214
0.042692,0.013576,220.0,Myanmar,MMR,MMR,20210214
0.03642,0.006583,913.0,Nepal,NPL,NPL,20210214
0.114418,0.00525,3671.0,Netherlands,NLD,NLD,20210214
0.073635,0.005821,2019.0,New Zealand,NZL,NZL,20210214
0.06096,0.009017,707.0,Nicaragua,NIC,NIC,20210214
0.065498,0.005654,1925.0,Nigeria,NGA,NGA,20210214
0.073113,0.005655,2079.0,Norway,NOR,NOR,20210214
0.128808,0.030295,121.0,Oman,OMN,OMN,20210214
0.057403,0.00573,1626.0,Pakistan,PAK,PAK,20210214
